Region,Province,Type_of_consumer,Year, User , KWh 
ภาคกลาง,นครปฐม,กิจการขนาดเล็ก,2557," 33,020 "," 342,175,103 "
ภาคกลาง,นครปฐม,กิจการขนาดเล็ก,2558," 34,196 "," 357,235,455 "
ภาคกลาง,นครปฐม,กิจการขนาดเล็ก,2559," 35,891 "," 383,822,797 "
ภาคกลาง,นครปฐม,กิจการขนาดเล็ก,2560," 37,210 "," 401,218,481 "
ภาคกลาง,นครปฐม,กิจการขนาดเล็ก,2561," 38,026 "," 402,174,003 "
ภาคกลาง,นครปฐม,กิจการขนาดเล็ก,2562," 38,493 "," 419,516,229 "
ภาคกลาง,นครปฐม,กิจการขนาดเล็ก,2563," 39,323 "," 435,317,598 "
ภาคกลาง,นครปฐม,กิจการขนาดเล็ก,2564," 39,492 "," 434,009,450 "
ภาคกลาง,นครปฐม,กิจการขนาดเล็ก,2565," 40,499 "," 452,301,570 "
ภาคกลาง,นครปฐม,กิจการขนาดใหญ่,2556, 259 ," 1,985,341,644 "
ภาคกลาง,นครปฐม,กิจการขนาดใหญ่,2557, 271 ," 2,039,499,385 "
ภาคกลาง,นครปฐม,กิจการขนาดใหญ่,2558, 287 ," 2,059,417,649 "
ภาคกลาง,นครปฐม,กิจการขนาดใหญ่,2559, 293 ," 2,111,312,350 "
ภาคกลาง,นครปฐม,กิจการขนาดใหญ่,2560, 298 ," 2,173,018,336 "
ภาคกลาง,นครปฐม,กิจการขนาดใหญ่,2561, 307 ," 2,274,036,853 "
ภาคกลาง,นครปฐม,กิจการขนาดใหญ่,2562, 319 ," 2,299,526,022 "
ภาคกลาง,นครปฐม,กิจการขนาดใหญ่,2563, 334 ," 2,251,198,340 "
ภาคกลาง,นครปฐม,กิจการขนาดใหญ่,2564, 340 ," 2,298,753,868 "
ภาคกลาง,นครปฐม,กิจการขนาดใหญ่,2565, 340 ," 2,286,031,579 "
ภาคกลาง,นครปฐม,กิจการเฉพาะอย่าง,2556, 268 ," 53,231,572 "
ภาคกลาง,นครปฐม,กิจการเฉพาะอย่าง,2557, 287 ," 58,749,153 "
ภาคกลาง,นครปฐม,กิจการเฉพาะอย่าง,2558, 314 ," 69,765,821 "
ภาคกลาง,นครปฐม,กิจการเฉพาะอย่าง,2559, 340 ," 75,107,613 "
ภาคกลาง,นครปฐม,กิจการเฉพาะอย่าง,2560, 342 ," 74,196,186 "
ภาคกลาง,นครปฐม,กิจการเฉพาะอย่าง,2561, 352 ," 75,345,863 "
ภาคกลาง,นครปฐม,กิจการเฉพาะอย่าง,2562, 391 ," 81,933,774 "
ภาคกลาง,นครปฐม,กิจการเฉพาะอย่าง,2563, 378 ," 68,919,556 "
ภาคกลาง,นครปฐม,กิจการเฉพาะอย่าง,2564, 342 ," 55,175,902 "
ภาคกลาง,นครปฐม,กิจการเฉพาะอย่าง,2565, 383 ," 68,430,033 "
ภาคกลาง,นครปฐม,บ้านอยู่อาศัย,2556," 142,713 "," 579,024,867 "
ภาคกลาง,นครปฐม,บ้านอยู่อาศัย,2557," 151,612 "," 602,182,235 "
ภาคกลาง,นครปฐม,บ้านอยู่อาศัย,2558," 162,275 "," 657,901,835 "
ภาคกลาง,นครปฐม,บ้านอยู่อาศัย,2559," 172,004 "," 724,889,062 "
ภาคกลาง,นครปฐม,บ้านอยู่อาศัย,2560," 179,411 "," 747,836,250 "
ภาคกลาง,นครปฐม,บ้านอยู่อาศัย,2561," 185,105 "," 765,513,866 "
ภาคกลาง,นครปฐม,บ้านอยู่อาศัย,2562," 194,033 "," 847,565,254 "
ภาคกลาง,นครปฐม,บ้านอยู่อาศัย,2563," 204,911 "," 907,184,615 "
ภาคกลาง,นครปฐม,บ้านอยู่อาศัย,2564," 213,781 "," 946,378,903 "
ภาคกลาง,นครปฐม,บ้านอยู่อาศัย,2565," 216,404 "," 952,045,962 "
ภาคกลาง,นครปฐม,บ้านอยู่อาศัย,2556," 92,787 "," 86,572,566 "
ภาคกลาง,นครปฐม,บ้านอยู่อาศัย,2557," 92,065 "," 90,444,605 "
ภาคกลาง,นครปฐม,บ้านอยู่อาศัย,2558," 90,386 "," 86,297,857 "
ภาคกลาง,นครปฐม,บ้านอยู่อาศัย,2559," 87,921 "," 82,243,460 "
ภาคกลาง,นครปฐม,บ้านอยู่อาศัย,2560," 87,639 "," 80,862,713 "
ภาคกลาง,นครปฐม,บ้านอยู่อาศัย,2561," 89,403 "," 79,957,903 "
ภาคกลาง,นครปฐม,บ้านอยู่อาศัย,2562," 87,647 "," 76,954,038 "
ภาคกลาง,นครปฐม,บ้านอยู่อาศัย,2563," 84,821 "," 86,122,406 "
ภาคกลาง,นครปฐม,บ้านอยู่อาศัย,2564," 81,658 "," 74,420,139 "
ภาคกลาง,นครปฐม,บ้านอยู่อาศัย,2565," 85,540 "," 71,324,898 "
ภาคกลาง,นครปฐม,สถานีอัดประจุไฟฟ้า,2556, - , - 
ภาคกลาง,นครปฐม,สถานีอัดประจุไฟฟ้า,2557, - , - 
ภาคกลาง,นครปฐม,สถานีอัดประจุไฟฟ้า,2558, - , - 
ภาคกลาง,นครปฐม,สถานีอัดประจุไฟฟ้า,2559, - , - 
ภาคกลาง,นครปฐม,สถานีอัดประจุไฟฟ้า,2560, - , - 
ภาคกลาง,นครปฐม,สถานีอัดประจุไฟฟ้า,2561, - , - 
ภาคกลาง,นครปฐม,สถานีอัดประจุไฟฟ้า,2562, - , - 
ภาคกลาง,นครปฐม,สถานีอัดประจุไฟฟ้า,2563, - , - 
ภาคกลาง,นครปฐม,สถานีอัดประจุไฟฟ้า,2564, - , - 
ภาคกลาง,นครปฐม,สถานีอัดประจุไฟฟ้า,2565, - , - 
ภาคกลาง,นครปฐม,สูบน้ำเพื่อการเกษตร,2556, 8 ," 515,862 "
ภาคกลาง,นครปฐม,สูบน้ำเพื่อการเกษตร,2557, 8 ," 709,095 "
ภาคกลาง,นครปฐม,สูบน้ำเพื่อการเกษตร,2558, 7 ," 670,774 "
ภาคกลาง,นครปฐม,สูบน้ำเพื่อการเกษตร,2559, 8 ," 668,087 "
ภาคกลาง,นครปฐม,สูบน้ำเพื่อการเกษตร,2560, 8 ," 670,578 "
ภาคกลาง,นครปฐม,สูบน้ำเพื่อการเกษตร,2561, 8 ," 604,099 "
ภาคกลาง,นครปฐม,สูบน้ำเพื่อการเกษตร,2562, 13 ," 787,982 "
ภาคกลาง,นครปฐม,สูบน้ำเพื่อการเกษตร,2563, 8 ," 725,028 "
ภาคกลาง,นครปฐม,สูบน้ำเพื่อการเกษตร,2564, 8 ," 956,133 "
ภาคกลาง,นครปฐม,สูบน้ำเพื่อการเกษตร,2565, 8 ," 602,296 "
ภาคกลาง,นครปฐม,ส่วนราชการและองค์กรที่ไม่แสวงหากำไร,2556, 14 ," 916,637 "
ภาคกลาง,นครปฐม,ส่วนราชการและองค์กรที่ไม่แสวงหากำไร,2557, 14 ," 934,186 "
ภาคกลาง,นครปฐม,ส่วนราชการและองค์กรที่ไม่แสวงหากำไร,2558, 14 ," 988,921 "
ภาคกลาง,นครปฐม,ส่วนราชการและองค์กรที่ไม่แสวงหากำไร,2559, 15 ," 1,044,459 "
ภาคกลาง,นครปฐม,ส่วนราชการและองค์กรที่ไม่แสวงหากำไร,2560, 14 ," 1,038,798 "
ภาคกลาง,นครปฐม,ส่วนราชการและองค์กรที่ไม่แสวงหากำไร,2561, 16 ," 1,222,159 "
ภาคกลาง,นครปฐม,ส่วนราชการและองค์กรที่ไม่แสวงหากำไร,2562, 17 ," 1,497,585 "
ภาคกลาง,นครปฐม,ส่วนราชการและองค์กรที่ไม่แสวงหากำไร,2563, 16 ," 1,381,289 "
ภาคกลาง,นครปฐม,ส่วนราชการและองค์กรที่ไม่แสวงหากำไร,2564, 15 ," 1,244,372 "
ภาคกลาง,นครปฐม,ส่วนราชการและองค์กรที่ไม่แสวงหากำไร,2565, 15 ," 1,183,535 "
ภาคกลาง,นครปฐม,ไฟชั่วคราว,2556," 3,858 "," 18,269,089 "
ภาคกลาง,นครปฐม,ไฟชั่วคราว,2557," 4,032 "," 22,294,233 "
ภาคกลาง,นครปฐม,ไฟชั่วคราว,2558," 4,365 "," 20,419,032 "
ภาคกลาง,นครปฐม,ไฟชั่วคราว,2559," 4,539 "," 19,193,121 "
ภาคกลาง,นครปฐม,ไฟชั่วคราว,2560," 5,010 "," 20,177,637 "
ภาคกลาง,นครปฐม,ไฟชั่วคราว,2561," 5,221 "," 20,319,757 "
ภาคกลาง,นครปฐม,ไฟชั่วคราว,2562," 5,526 "," 19,847,060 "
ภาคกลาง,นครปฐม,ไฟชั่วคราว,2563," 5,847 "," 20,277,323 "
ภาคกลาง,นครปฐม,ไฟชั่วคราว,2564," 6,155 "," 22,430,617 "
ภาคกลาง,นครปฐม,ไฟชั่วคราว,2565," 6,517 "," 25,632,760 "
ภาคกลาง,นครปฐม,ไฟที่สามารถงดจ่ายไฟฟ้าได้,2556, - , - 
